Init_time: B7-52-BC-50-13-F2_2021-11-08T13:33:18-03:00.txt
Duration,1008,DeviceMAC,B7:52:BC:50:13:F2
timeSeconds,tempOral,tempNasal,signalPeriodSec,signalFrequencyBpm,dateTime
864.000,29.2616,27.3905,2.0000,30.0000,864.0
864.040,29.2181,27.3645,2.0000,30.0000,864.0
864.080,29.1740,27.3347,2.0000,30.0000,864.1
864.120,29.1277,27.3105,2.0000,30.0000,864.1
864.160,29.0749,27.2853,2.0000,30.0000,864.2
864.200,29.0188,27.2600,2.0000,30.0000,864.2
864.240,28.9618,27.2319,2.0000,30.0000,864.2
864.280,28.8963,27.2082,2.0000,30.0000,864.3
864.320,28.8297,27.1838,2.0000,30.0000,864.3
864.360,28.7989,27.1723,2.0000,30.0000,864.4
864.400,28.7680,27.1608,2.0000,30.0000,864.4
864.440,28.7375,27.1529,2.0000,30.0000,864.4
864.480,28.7070,27.1450,2.0000,30.0000,864.5
864.520,28.5428,27.0819,2.0000,30.0000,864.5
864.560,28.4972,27.0748,2.0000,30.0000,864.6
864.600,28.4550,27.0670,2.0000,30.0000,864.6
864.640,28.4164,27.0602,2.0000,30.0000,864.6
864.680,28.3820,27.0548,2.0000,30.0000,864.7
864.720,28.3513,27.0511,2.0000,30.0000,864.7
864.760,28.3205,27.0480,2.0000,30.0000,864.8
864.800,28.2923,27.0448,2.0000,30.0000,864.8
864.840,28.2714,27.0472,2.0000,30.0000,864.8
864.880,28.2558,27.0471,2.0000,30.0000,864.9
864.920,28.2530,27.0555,2.0000,30.0000,864.9
864.960,28.2543,27.0628,2.0000,30.0000,865.0
865.000,28.2647,27.0738,2.0000,30.0000,865.0
865.040,28.2752,27.0813,2.0000,30.0000,865.0
865.080,28.2858,27.0888,2.0000,30.0000,865.1
865.120,28.3150,27.1054,2.0000,30.0000,865.1
865.160,28.3584,27.1263,2.0000,30.0000,865.2
865.200,28.4018,27.1471,2.0000,30.0000,865.2
865.240,28.4232,27.1550,2.0000,30.0000,865.2
865.280,28.4447,27.1629,2.0000,30.0000,865.3
865.320,28.5349,27.1964,2.0000,30.0000,865.3
865.360,28.6252,27.2299,2.0000,30.0000,865.4
865.400,28.6860,27.2625,2.0000,30.0000,865.4
865.440,28.8077,27.3066,2.0000,30.0000,865.4
865.480,28.8637,27.3243,2.0000,30.0000,865.5
865.520,28.9128,27.3456,2.0000,30.0000,865.5
865.560,28.9609,27.3611,2.0000,30.0000,865.6
865.600,29.0047,27.3791,2.0000,30.0000,865.6
865.640,29.0459,27.3901,2.0000,30.0000,865.6
865.680,29.0695,27.3995,2.0000,30.0000,865.7
865.720,29.0777,27.4024,2.0000,30.0000,865.7
865.760,29.0860,27.4053,2.0000,30.0000,865.8
865.800,29.0979,27.4035,2.0000,30.0000,865.8
865.840,29.0952,27.3961,2.0000,30.0000,865.8
865.880,29.0840,27.3858,2.0000,30.0000,865.9
865.920,29.0628,27.3766,2.0000,30.0000,865.9
865.960,29.0310,27.3552,2.0000,30.0000,866.0
866.000,29.0022,27.3422,2.0000,30.0000,866.0
866.040,28.9607,27.3223,2.0000,30.0000,866.0
866.080,28.9157,27.2990,2.0000,30.0000,866.1
866.120,28.8658,27.2839,2.0000,30.0000,866.1
866.160,28.8131,27.2598,2.0000,30.0000,866.2
866.200,28.7560,27.2422,2.0000,30.0000,866.2
866.240,28.6973,27.2234,2.0000,30.0000,866.2
866.280,28.6387,27.2073,2.0000,30.0000,866.3
866.320,28.5815,27.1862,2.0000,30.0000,866.3
866.360,28.5299,27.1722,2.0000,30.0000,866.4
866.400,28.5071,27.1677,2.0000,30.0000,866.4
866.440,28.4844,27.1631,2.0000,30.0000,866.4
866.480,28.4358,27.1497,2.0000,30.0000,866.5
866.520,28.3598,27.1346,2.0000,30.0000,866.5
866.560,28.3285,27.1279,2.0000,30.0000,866.6
866.600,28.3006,27.1234,2.0000,30.0000,866.6
866.640,28.2885,27.1326,2.0000,30.0000,866.6
866.680,28.2788,27.1452,2.0000,30.0000,866.7
866.720,28.2776,27.1580,2.0000,30.0000,866.7
866.760,28.2811,27.1733,2.0000,30.0000,866.8
866.800,28.2931,27.1894,2.0000,30.0000,866.8
866.840,28.3067,27.2104,2.0000,30.0000,866.8
866.880,28.3168,27.2186,2.0000,30.0000,866.9
866.920,28.3268,27.2267,2.0000,30.0000,866.9
866.960,28.3471,27.2489,1.9067,31.4685,867.0
867.000,28.3982,27.2882,1.9067,31.4685,867.0
867.040,28.4263,27.3095,1.9067,31.4685,867.0
867.080,28.4417,27.3220,1.9067,31.4685,867.1
867.120,28.4571,27.3345,1.9067,31.4685,867.1
867.160,28.4858,27.3516,1.9067,31.4685,867.2
867.200,28.5493,27.3860,1.9067,31.4685,867.2
867.240,28.5862,27.4115,1.9067,31.4685,867.2
867.280,28.6166,27.4239,1.9067,31.4685,867.3
867.320,28.6473,27.4425,1.9067,31.4685,867.3
867.360,28.6767,27.4597,1.9067,31.4685,867.4
867.400,28.6903,27.4643,1.9067,31.4685,867.4
867.440,28.7040,27.4690,1.9067,31.4685,867.4
867.480,28.7542,27.4927,1.9067,31.4685,867.5
867.520,28.7681,27.4978,1.9067,31.4685,867.5
867.560,28.7780,27.4974,1.9067,31.4685,867.6
867.600,28.7804,27.4952,1.9067,31.4685,867.6
867.640,28.7770,27.4866,1.9067,31.4685,867.6
867.680,28.7697,27.4791,1.9067,31.4685,867.7
867.720,28.7623,27.4716,1.9067,31.4685,867.7
867.760,28.7525,27.4624,1.9067,31.4685,867.8
867.800,28.7427,27.4531,1.9067,31.4685,867.8
867.840,28.6999,27.4209,1.9067,31.4685,867.8
867.880,28.6571,27.3887,1.9067,31.4685,867.9
867.920,28.6406,27.3812,1.9067,31.4685,867.9
867.960,28.6240,27.3737,1.9067,31.4685,868.0
868.000,28.4847,27.3050,1.9067,31.4685,868.0
868.040,28.4301,27.2849,1.9067,31.4685,868.0
868.080,28.3834,27.2698,1.9067,31.4685,868.1
868.120,28.3238,27.2417,1.9067,31.4685,868.1
868.160,28.2697,27.2312,1.9067,31.4685,868.2
868.200,28.2220,27.2132,1.9067,31.4685,868.2
868.240,28.1632,27.1916,1.9067,31.4685,868.2
868.280,28.1143,27.1771,1.9067,31.4685,868.3
868.320,28.0788,27.1670,1.9067,31.4685,868.3
868.360,28.0324,27.1560,1.9067,31.4685,868.4
868.400,27.9922,27.1461,1.9067,31.4685,868.4
868.440,27.9570,27.1358,1.9067,31.4685,868.4
868.480,27.9274,27.1268,1.9067,31.4685,868.5
868.520,27.9141,27.1224,1.9067,31.4685,868.5
868.560,27.9009,27.1179,1.9067,31.4685,868.6
868.600,27.8956,27.1202,1.9067,31.4685,868.6
868.640,27.8904,27.1226,1.9067,31.4685,868.6
868.680,27.9087,27.1393,1.9067,31.4685,868.7
868.720,27.9334,27.1547,1.9067,31.4685,868.7
868.760,27.9616,27.1727,1.9067,31.4685,868.8
868.800,27.9998,27.1943,1.9067,31.4685,868.8
868.840,28.0401,27.2098,1.8933,31.6901,868.8
868.880,28.0890,27.2270,1.8933,31.6901,868.9
868.920,28.1391,27.2510,1.8933,31.6901,868.9
868.960,28.1638,27.2607,1.8933,31.6901,869.0
869.000,28.1885,27.2704,1.8933,31.6901,869.0
869.040,28.2202,27.2842,1.8933,31.6901,869.0
869.080,28.2518,27.2981,1.8933,31.6901,869.1
869.120,28.4323,27.3513,1.8933,31.6901,869.1
869.160,28.4865,27.3675,1.8933,31.6901,869.2
869.200,28.5145,27.3748,1.8933,31.6901,869.2
869.240,28.5425,27.3822,1.8933,31.6901,869.2
869.280,28.5975,27.3985,1.8933,31.6901,869.3
869.320,28.6914,27.4176,1.8933,31.6901,869.3
869.360,28.7055,27.4221,1.8933,31.6901,869.4
869.400,28.7196,27.4265,1.8933,31.6901,869.4
869.440,28.7337,27.4310,1.8933,31.6901,869.4
869.480,28.7624,27.4364,1.8933,31.6901,869.5
869.520,28.7837,27.4405,1.8933,31.6901,869.5
869.560,28.7866,27.4314,1.8933,31.6901,869.6
869.600,28.7894,27.4224,1.8933,31.6901,869.6
869.640,28.7923,27.4133,1.8933,31.6901,869.6
869.680,28.7823,27.4063,1.8933,31.6901,869.7
869.720,28.7618,27.3883,1.8933,31.6901,869.7
869.760,28.6670,27.3242,1.8933,31.6901,869.8
869.800,28.6339,27.3114,1.8933,31.6901,869.8
869.840,28.6121,27.3016,1.8933,31.6901,869.8
869.880,28.5904,27.2918,1.8933,31.6901,869.9
869.920,28.5429,27.2709,1.8933,31.6901,869.9
869.960,28.4446,27.2336,1.8933,31.6901,870.0
870.000,28.3954,27.2168,1.8933,31.6901,870.0
870.040,28.3494,27.1988,1.8933,31.6901,870.0
870.080,28.3061,27.1862,1.8933,31.6901,870.1
870.120,28.2672,27.1723,1.8933,31.6901,870.1
870.160,28.2232,27.1608,1.8933,31.6901,870.2
870.200,28.1846,27.1495,1.8933,31.6901,870.2
870.240,28.1476,27.1401,1.8933,31.6901,870.2
870.280,28.1239,27.1326,1.8933,31.6901,870.3
870.320,28.1118,27.1317,1.8933,31.6901,870.3
870.360,28.1081,27.1317,1.8933,31.6901,870.4
870.400,28.1045,27.1317,1.8933,31.6901,870.4
870.440,28.1135,27.1387,1.8933,31.6901,870.4
870.480,28.1226,27.1457,1.8933,31.6901,870.5
870.520,28.1421,27.1628,1.8933,31.6901,870.5
870.560,28.1975,27.1974,1.8933,31.6901,870.6
870.600,28.2261,27.2224,1.8933,31.6901,870.6
870.640,28.2463,27.2325,1.8933,31.6901,870.6
870.680,28.2666,27.2425,1.8533,32.3741,870.7
870.720,28.2863,27.2554,1.8533,32.3741,870.7
870.760,28.3061,27.2683,1.8533,32.3741,870.8
870.800,28.4319,27.3404,1.8533,32.3741,870.8
870.840,28.4774,27.3625,1.8533,32.3741,870.8
870.880,28.5171,27.3833,1.8533,32.3741,870.9
870.920,28.5741,27.4083,1.8533,32.3741,870.9
870.960,28.6138,27.4254,1.8533,32.3741,871.0
871.000,28.6555,27.4452,1.8533,32.3741,871.0
871.040,28.6949,27.4567,1.8533,32.3741,871.0
871.080,28.7421,27.4798,1.8533,32.3741,871.1
871.120,28.7673,27.4874,1.8533,32.3741,871.1
871.160,28.7801,27.4916,1.8533,32.3741,871.2
871.200,28.7929,27.4959,1.8533,32.3741,871.2
871.240,28.8120,27.4943,1.8533,32.3741,871.2
871.280,28.8129,27.4864,1.8533,32.3741,871.3
871.320,28.8038,27.4735,1.8533,32.3741,871.3
871.360,28.7850,27.4525,1.8533,32.3741,871.4
871.400,28.7678,27.4362,1.8533,32.3741,871.4
871.440,28.7385,27.4122,1.8533,32.3741,871.4
871.480,28.7100,27.3883,1.8533,32.3741,871.5
871.520,28.6743,27.3662,1.8533,32.3741,871.5
871.560,28.6364,27.3450,1.8533,32.3741,871.6
871.600,28.5970,27.3225,1.8533,32.3741,871.6
871.640,28.5533,27.3028,1.8533,32.3741,871.6
871.680,28.5044,27.2769,1.8533,32.3741,871.7
871.720,28.4538,27.2582,1.8533,32.3741,871.7
871.760,28.4050,27.2411,1.8533,32.3741,871.8
871.800,28.3534,27.2212,1.8533,32.3741,871.8
871.840,28.3071,27.2056,1.8533,32.3741,871.8
871.880,28.2678,27.1897,1.8533,32.3741,871.9
871.920,28.2436,27.1804,1.8533,32.3741,871.9
871.960,28.2193,27.1710,1.8533,32.3741,872.0
872.000,28.1454,27.1449,1.8533,32.3741,872.0
872.040,28.1159,27.1411,1.8533,32.3741,872.0
872.080,28.0946,27.1349,1.8533,32.3741,872.1
872.120,28.0779,27.1322,1.8533,32.3741,872.1
872.160,28.0776,27.1300,1.8533,32.3741,872.2
872.200,28.0808,27.1304,1.8533,32.3741,872.2
872.240,28.0840,27.1309,1.8533,32.3741,872.2
872.280,28.1020,27.1390,1.8533,32.3741,872.3
872.320,28.1642,27.1578,1.8533,32.3741,872.3
872.360,28.2022,27.1745,1.8533,32.3741,872.4
872.400,28.2457,27.1886,1.8533,32.3741,872.4
872.440,28.3001,27.2061,1.8267,32.8467,872.4
872.480,28.3608,27.2256,1.8267,32.8467,872.5
872.520,28.4184,27.2449,1.8267,32.8467,872.5
872.560,28.4781,27.2596,1.8267,32.8467,872.6
872.600,28.5389,27.2807,1.8267,32.8467,872.6
872.640,28.6019,27.3067,1.8267,32.8467,872.6
872.680,28.6704,27.3323,1.8267,32.8467,872.7
872.720,28.7337,27.3533,1.8267,32.8467,872.7
872.760,28.7930,27.3690,1.8267,32.8467,872.8
872.800,28.8500,27.3907,1.8267,32.8467,872.8
872.840,28.9075,27.4162,1.8267,32.8467,872.8
872.880,28.9580,27.4259,1.8267,32.8467,872.9
872.920,29.0037,27.4509,1.8267,32.8467,872.9
872.960,29.0493,27.4573,1.8267,32.8467,873.0
873.000,29.0682,27.4658,1.8267,32.8467,873.0
873.040,29.0872,27.4743,1.8267,32.8467,873.0
873.080,29.1168,27.4820,1.8267,32.8467,873.1
873.120,29.1411,27.4743,1.8267,32.8467,873.1
873.160,29.1379,27.4582,1.8267,32.8467,873.2
873.200,29.1281,27.4454,1.8267,32.8467,873.2
873.240,29.1154,27.4361,1.8267,32.8467,873.2
873.280,29.0924,27.4204,1.8267,32.8467,873.3
873.320,29.0761,27.4103,1.8267,32.8467,873.3
873.360,29.0597,27.4003,1.8267,32.8467,873.4
873.400,29.0472,27.3916,1.8267,32.8467,873.4
873.440,29.0346,27.3829,1.8267,32.8467,873.4
873.480,29.0220,27.3742,1.8267,32.8467,873.5
873.520,29.0057,27.3659,1.8267,32.8467,873.5
873.560,28.9893,27.3575,1.8267,32.8467,873.6
873.600,28.7315,27.2413,1.8267,32.8467,873.6
873.640,28.6838,27.2322,1.8267,32.8467,873.6
873.680,28.6255,27.2118,1.8267,32.8467,873.7
873.720,28.5790,27.2018,1.8267,32.8467,873.7
873.760,28.5155,27.1806,1.8267,32.8467,873.8
873.800,28.4719,27.1702,1.8267,32.8467,873.8
873.840,28.4250,27.1564,1.8267,32.8467,873.8
873.880,28.4035,27.1503,1.8267,32.8467,873.9
873.920,28.3820,27.1441,1.8267,32.8467,873.9
873.960,28.3444,27.1400,1.8267,32.8467,874.0
874.000,28.3101,27.1291,1.8267,32.8467,874.0
874.040,28.2758,27.1182,1.8267,32.8467,874.0
874.080,28.2576,27.1178,1.8267,32.8467,874.1
874.120,28.2448,27.1188,1.8267,32.8467,874.1
874.160,28.2319,27.1197,1.8267,32.8467,874.2
874.200,28.2403,27.1289,1.8267,32.8467,874.2
874.240,28.2660,27.1568,1.8267,32.8467,874.2
874.280,28.2959,27.1754,1.8267,32.8467,874.3
874.320,28.3151,27.1820,1.8267,32.8467,874.3
874.360,28.3344,27.1887,1.8267,32.8467,874.4
874.400,28.3793,27.2092,1.8267,32.8467,874.4
874.440,28.4238,27.2254,1.8667,32.1429,874.4
874.480,28.4516,27.2314,1.8667,32.1429,874.5
874.520,28.4794,27.2375,1.8667,32.1429,874.5
874.560,28.6590,27.2930,1.8667,32.1429,874.6
874.600,28.7190,27.3128,1.8667,32.1429,874.6
874.640,28.7737,27.3284,1.8667,32.1429,874.6
874.680,28.8302,27.3457,1.8667,32.1429,874.7
874.720,28.8819,27.3614,1.8667,32.1429,874.7
874.760,28.9341,27.3780,1.8667,32.1429,874.8
874.800,28.9795,27.3939,1.8667,32.1429,874.8
874.840,29.0213,27.4028,1.8667,32.1429,874.8
874.880,29.0587,27.4099,1.8667,32.1429,874.9
874.920,29.0837,27.4160,1.8667,32.1429,874.9
874.960,29.1009,27.4154,1.8667,32.1429,875.0
875.000,29.1148,27.4124,1.8667,32.1429,875.0
875.040,29.1145,27.4026,1.8667,32.1429,875.0
875.080,29.1030,27.3881,1.8667,32.1429,875.1
875.120,29.0838,27.3704,1.8667,32.1429,875.1
875.160,29.0642,27.3504,1.8667,32.1429,875.2
875.200,29.0362,27.3338,1.8667,32.1429,875.2
875.240,29.0040,27.3144,1.8667,32.1429,875.2
875.280,28.9593,27.2923,1.8667,32.1429,875.3
875.320,28.9199,27.2687,1.8667,32.1429,875.3
875.360,28.8695,27.2510,1.8667,32.1429,875.4
875.400,28.8174,27.2331,1.8667,32.1429,875.4
875.440,28.7664,27.2145,1.8667,32.1429,875.4
875.480,28.7433,27.2083,1.8667,32.1429,875.5
875.520,28.7203,27.2020,1.8667,32.1429,875.5
875.560,28.6233,27.1644,1.8667,32.1429,875.6
875.600,28.5810,27.1561,1.8667,32.1429,875.6
875.640,28.5299,27.1391,1.8667,32.1429,875.6
875.680,28.5163,27.1360,1.8667,32.1429,875.7
875.720,28.5027,27.1328,1.8667,32.1429,875.7
875.760,28.4891,27.1296,1.8667,32.1429,875.8
875.800,28.4073,27.1048,1.8667,32.1429,875.8
875.840,28.3991,27.1054,1.8667,32.1429,875.8
875.880,28.4005,27.1080,1.8667,32.1429,875.9
875.920,28.4046,27.1177,1.8667,32.1429,875.9
875.960,28.4100,27.1214,1.8667,32.1429,876.0
876.000,28.4153,27.1251,1.8667,32.1429,876.0
876.040,28.4207,27.1288,1.8667,32.1429,876.0
876.080,28.4941,27.1699,1.8667,32.1429,876.1
876.120,28.5242,27.1925,1.8667,32.1429,876.1
876.160,28.5626,27.2148,1.8667,32.1429,876.2
876.200,28.6002,27.2372,1.8400,32.6087,876.2
876.240,28.6383,27.2541,1.8400,32.6087,876.2
876.280,28.6593,27.2659,1.8400,32.6087,876.3
876.320,28.6803,27.2778,1.8400,32.6087,876.3
876.360,28.7591,27.3163,1.8400,32.6087,876.4
876.400,28.7985,27.3331,1.8400,32.6087,876.4
876.440,28.8347,27.3519,1.8400,32.6087,876.4
876.480,28.8715,27.3704,1.8400,32.6087,876.5
876.520,28.9057,27.3860,1.8400,32.6087,876.5
876.560,28.9198,27.3927,1.8400,32.6087,876.6
876.600,28.9339,27.3995,1.8400,32.6087,876.6
876.640,28.9632,27.4053,1.8400,32.6087,876.6
876.680,28.9790,27.4088,1.8400,32.6087,876.7
876.720,28.9947,27.4123,1.8400,32.6087,876.7
876.760,29.0028,27.4121,1.8400,32.6087,876.8
876.800,28.9849,27.3824,1.8400,32.6087,876.8
876.840,28.9817,27.3764,1.8400,32.6087,876.8
876.880,28.9786,27.3704,1.8400,32.6087,876.9
876.920,28.9515,27.3460,1.8400,32.6087,876.9
876.960,28.9222,27.3199,1.8400,32.6087,877.0
877.000,28.8928,27.2937,1.8400,32.6087,877.0
877.040,28.8605,27.2735,1.8400,32.6087,877.0
877.080,28.8176,27.2530,1.8400,32.6087,877.1
877.120,28.7747,27.2325,1.8400,32.6087,877.1
877.160,28.7345,27.2122,1.8400,32.6087,877.2
877.200,28.6423,27.1741,1.8400,32.6087,877.2
877.240,28.5920,27.1578,1.8400,32.6087,877.2
877.280,28.5710,27.1494,1.8400,32.6087,877.3
877.320,28.5499,27.1410,1.8400,32.6087,877.3
877.360,28.5126,27.1288,1.8400,32.6087,877.4
877.400,28.4499,27.1084,1.8400,32.6087,877.4
877.440,28.4213,27.0991,1.8400,32.6087,877.4
877.480,28.3957,27.0975,1.8400,32.6087,877.5
877.520,28.3805,27.0922,1.8400,32.6087,877.5
877.560,28.3711,27.0883,1.8400,32.6087,877.6
877.600,28.3664,27.0823,1.8400,32.6087,877.6
877.640,28.3747,27.0835,1.8400,32.6087,877.6
877.680,28.3986,27.0944,1.8400,32.6087,877.7
877.720,28.4199,27.0996,1.8400,32.6087,877.7
877.760,28.4525,27.1082,1.8400,32.6087,877.8
877.800,28.4963,27.1239,1.8400,32.6087,877.8
877.840,28.5443,27.1331,1.8400,32.6087,877.8
877.880,28.5988,27.1518,1.8133,33.0882,877.9
877.920,28.6417,27.1617,1.8133,33.0882,877.9
877.960,28.6714,27.1725,1.8133,33.0882,878.0
878.000,28.7011,27.1833,1.8133,33.0882,878.0
878.040,28.7506,27.1988,1.8133,33.0882,878.0
878.080,28.8481,27.2300,1.8133,33.0882,878.1
878.120,28.9088,27.2510,1.8133,33.0882,878.1
878.160,28.9491,27.2651,1.8133,33.0882,878.2
878.200,28.9981,27.2812,1.8133,33.0882,878.2
878.240,29.0371,27.2882,1.8133,33.0882,878.2
878.280,29.0623,27.2991,1.8133,33.0882,878.3
878.320,29.0876,27.3099,1.8133,33.0882,878.3
878.360,29.1232,27.3236,1.8133,33.0882,878.4
878.400,29.1711,27.3254,1.8133,33.0882,878.4
878.440,29.1858,27.3310,1.8133,33.0882,878.4
878.480,29.1920,27.3210,1.8133,33.0882,878.5
878.520,29.1895,27.3092,1.8133,33.0882,878.5
878.560,29.1777,27.2901,1.8133,33.0882,878.6
878.600,29.1558,27.2710,1.8133,33.0882,878.6
878.640,29.1337,27.2541,1.8133,33.0882,878.6
878.680,29.1022,27.2347,1.8133,33.0882,878.7
878.720,29.0692,27.2133,1.8133,33.0882,878.7
878.760,29.0281,27.1926,1.8133,33.0882,878.8
878.800,28.9882,27.1746,1.8133,33.0882,878.8
878.840,28.9468,27.1580,1.8133,33.0882,878.8
878.880,28.9003,27.1437,1.8133,33.0882,878.9
878.920,28.8459,27.1202,1.8133,33.0882,878.9
878.960,28.7951,27.1035,1.8133,33.0882,879.0
879.000,28.7548,27.0932,1.8133,33.0882,879.0
879.040,28.7081,27.0779,1.8133,33.0882,879.0
879.080,28.6659,27.0624,1.8133,33.0882,879.1
879.120,28.6300,27.0572,1.8133,33.0882,879.1
879.160,28.5958,27.0473,1.8133,33.0882,879.2
879.200,28.5623,27.0357,1.8133,33.0882,879.2
879.240,28.5379,27.0336,1.8133,33.0882,879.2
879.280,28.5246,27.0260,1.8133,33.0882,879.3
879.320,28.5227,27.0294,1.8133,33.0882,879.3
879.360,28.5285,27.0323,1.8133,33.0882,879.4
879.400,28.5338,27.0377,1.8133,33.0882,879.4
879.440,28.5391,27.0431,1.8133,33.0882,879.4
879.480,28.5886,27.0724,1.8133,33.0882,879.5
879.520,28.6224,27.0919,1.8133,33.0882,879.5
879.560,28.6540,27.1064,1.8133,33.0882,879.6
879.600,28.6908,27.1306,1.7200,34.8837,879.6
879.640,28.7267,27.1506,1.7200,34.8837,879.6
879.680,28.7454,27.1614,1.7200,34.8837,879.7
879.720,28.7640,27.1722,1.7200,34.8837,879.7
879.760,28.8032,27.1926,1.7200,34.8837,879.8
879.800,28.8758,27.2321,1.7200,34.8837,879.8
879.840,28.9216,27.2606,1.7200,34.8837,879.8
879.880,28.9545,27.2745,1.7200,34.8837,879.9
879.920,28.9912,27.2935,1.7200,34.8837,879.9
879.960,29.0180,27.3022,1.7200,34.8837,880.0
880.000,29.0526,27.3163,1.7200,34.8837,880.0
880.040,29.0845,27.3330,1.7200,34.8837,880.0
880.080,29.1076,27.3343,1.7200,34.8837,880.1
880.120,29.1229,27.3431,1.7200,34.8837,880.1
880.160,29.1243,27.3391,1.7200,34.8837,880.2
880.200,29.1239,27.3350,1.7200,34.8837,880.2
880.240,29.1133,27.3286,1.7200,34.8837,880.2
880.280,29.0971,27.3176,1.7200,34.8837,880.3
880.320,29.0866,27.3107,1.7200,34.8837,880.3
880.360,29.0761,27.3038,1.7200,34.8837,880.4
880.400,29.0614,27.2949,1.7200,34.8837,880.4
880.440,29.0467,27.2860,1.7200,34.8837,880.4
880.480,28.9254,27.2232,1.7200,34.8837,880.5
880.520,28.8734,27.2070,1.7200,34.8837,880.5
880.560,28.8507,27.2001,1.7200,34.8837,880.6
880.600,28.8281,27.1933,1.7200,34.8837,880.6
880.640,28.7806,27.1770,1.7200,34.8837,880.6
880.680,28.6788,27.1406,1.7200,34.8837,880.7
880.720,28.6344,27.1277,1.7200,34.8837,880.7
880.760,28.5908,27.1147,1.7200,34.8837,880.8
880.800,28.5458,27.0974,1.7200,34.8837,880.8
880.840,28.5065,27.0933,1.7200,34.8837,880.8
880.880,28.4682,27.0797,1.7200,34.8837,880.9
880.920,28.4352,27.0740,1.7200,34.8837,880.9
880.960,28.3968,27.0589,1.7200,34.8837,881.0
881.000,28.3722,27.0598,1.7200,34.8837,881.0
881.040,28.3475,27.0529,1.7200,34.8837,881.0
881.080,28.3305,27.0535,1.7200,34.8837,881.1
881.120,28.3278,27.0545,1.7200,34.8837,881.1
881.160,28.3251,27.0555,1.7200,34.8837,881.2
881.200,28.3255,27.0598,1.7200,34.8837,881.2
881.240,28.3384,27.0799,1.7200,34.8837,881.2
881.280,28.3577,27.0956,1.7200,34.8837,881.3
881.320,28.3717,27.1098,1.7200,34.8837,881.3
881.360,28.4024,27.1300,1.7200,34.8837,881.4
881.400,28.4371,27.1546,1.7333,34.6154,881.4
881.440,28.4680,27.1747,1.7333,34.6154,881.4
881.480,28.5078,27.2001,1.7333,34.6154,881.5
881.520,28.5415,27.2184,1.7333,34.6154,881.5
881.560,28.5824,27.2467,1.7333,34.6154,881.6
881.600,28.6021,27.2568,1.7333,34.6154,881.6
881.640,28.6218,27.2669,1.7333,34.6154,881.6
881.680,28.6425,27.2795,1.7333,34.6154,881.7
881.720,28.6631,27.2922,1.7333,34.6154,881.7
881.760,28.7813,27.3466,1.7333,34.6154,881.8
881.800,28.7960,27.3537,1.7333,34.6154,881.8
881.840,28.8107,27.3607,1.7333,34.6154,881.8
881.880,28.8498,27.3786,1.7333,34.6154,881.9
881.920,28.8958,27.3879,1.7333,34.6154,881.9
881.960,28.9188,27.3994,1.7333,34.6154,882.0
882.000,28.9302,27.3997,1.7333,34.6154,882.0
882.040,28.9326,27.3925,1.7333,34.6154,882.0
882.080,28.9269,27.3776,1.7333,34.6154,882.1
882.120,28.9124,27.3666,1.7333,34.6154,882.1
882.160,28.8883,27.3470,1.7333,34.6154,882.2
882.200,28.8569,27.3272,1.7333,34.6154,882.2
882.240,28.8259,27.3084,1.7333,34.6154,882.2
882.280,28.7880,27.2910,1.7333,34.6154,882.3
882.320,28.7418,27.2647,1.7333,34.6154,882.3
882.360,28.7158,27.2526,1.7333,34.6154,882.4
882.400,28.6898,27.2405,1.7333,34.6154,882.4
882.440,28.5698,27.1982,1.7333,34.6154,882.4
882.480,28.5121,27.1792,1.7333,34.6154,882.5
882.520,28.4449,27.1614,1.7333,34.6154,882.5
882.560,28.3890,27.1430,1.7333,34.6154,882.6
882.600,28.3291,27.1237,1.7333,34.6154,882.6
882.640,28.2764,27.1082,1.7333,34.6154,882.6
882.680,28.2272,27.0904,1.7333,34.6154,882.7
882.720,28.1821,27.0812,1.7333,34.6154,882.7
882.760,28.1384,27.0707,1.7333,34.6154,882.8
882.800,28.1025,27.0624,1.7333,34.6154,882.8
882.840,28.0677,27.0521,1.7333,34.6154,882.8
882.880,28.0381,27.0471,1.7333,34.6154,882.9
882.920,28.0164,27.0464,1.7333,34.6154,882.9
882.960,27.9943,27.0485,1.7333,34.6154,883.0
883.000,27.9916,27.0546,1.7333,34.6154,883.0
883.040,27.9889,27.0606,1.7333,34.6154,883.0
883.080,27.9879,27.0798,1.7333,34.6154,883.1
883.120,27.9991,27.0948,1.7333,34.6154,883.1
883.160,28.0137,27.1122,1.7333,34.6154,883.2
883.200,28.0302,27.1278,1.7333,34.6154,883.2
883.240,28.0622,27.1484,1.7867,33.5821,883.2
883.280,28.0935,27.1584,1.7867,33.5821,883.3
883.320,28.1342,27.1823,1.7867,33.5821,883.3
883.360,28.1780,27.2005,1.7867,33.5821,883.4
883.400,28.2356,27.2226,1.7867,33.5821,883.4
883.440,28.2855,27.2369,1.7867,33.5821,883.4
883.480,28.3462,27.2587,1.7867,33.5821,883.5
883.520,28.4041,27.2736,1.7867,33.5821,883.5
883.560,28.4710,27.2935,1.7867,33.5821,883.6
883.600,28.5338,27.3134,1.7867,33.5821,883.6
883.640,28.5948,27.3287,1.7867,33.5821,883.6
883.680,28.6198,27.3359,1.7867,33.5821,883.7
883.720,28.6448,27.3431,1.7867,33.5821,883.7
883.760,28.7160,27.3601,1.7867,33.5821,883.8
